ID,TEXT
482,"Each morning when I open my eyes I say to myself: I, not events, have the power to make me happy or unhappy today. I can choose which it shall be. Yesterday is dead, tomorrow hasn't arrived yet. I have just one day, today, and I'm going to be happy in it."
483,I am an underwriter and I have been working on binding a large account effective 4/1. I came into work today and had a signed binder in my e-mail. Very happy to be over with that renewal! It will make my work life much better.
484,I had lunch with my wife and daughter at my favorite Mexican restaurant.
485,"I was happy when I was given a new, challenging assignment at work. "
486,"Each and everyone of us has a story to tell and share to others, life stories that may serve as an inspiration to other people. Every individual may have a life experience or a moment in his or her life that somehow greatly affects his or her whole life. We often share our own triumphs and travails, our victories and defeats, our happiness and despair that bring alterations to the present life situations. My story began as an ordinary boy in the state of Ferndale, Michigan. I am the youngest of five siblings, a son of Sazelia and Marvin Johnson.My mother was a university woman who tries to acquire a bachelor's degree in Business at the University of Michigan. My father was a Mechanical Engineer who is deeply fascinated with cars. My parents are intellectual and social creatures who passed down the essential values of hard work, education and religion to their children. They make sure that we are not deprived of the essential things that we need in our education. They also impart important attitudes and ethical standards needed in conforming well to our social environment. My siblings and I grew up in happy and complete family that upholds education as the main key to success."
487,I kissed my wife.
488,I finalized the purchase of my new car by paying my taxes and getting titled.
489,I was happy when my favorite cousin told me that she sold her house and found a great affordable apartment nearby.  
490,I was able to help my wife on my day off from work. We are finally working on remodeling the upstairs bathroom. We work well together and I feel very happy to help my wife on this project.
491,when i watching the tv show i felt that i was all about my feelings got involved in the tv show
492,I woke up feeling well rested this morning.
493,"I was preparing a scrap book for another friend for her birthday. It had screenshots of our chats during the past year, photos, and notes. She teared up going through it and told me aI donat know what have I done to deserve people like you caring this mucha"
494,Woke up at the time I wanted to.
495,My husband told me how much he enjoyed the dinner that I had made.  It makes me feel good to prepare food that our family really enjoys.
496,I got the news of my promotion to a higher post.
497,I got a high score on a game I was playing.
498,I purchased a new Samsung mobile.
499,my son told me  he will take 100 percent score mark his board exam.
500,My partner and I celebrated our three year anniversary.
501,Yesterday my wife prepared me a very delicious meal and it reminded me of my mothers cooking taste and i was very happy.
